Step,Balance,Shares Held,Net Worth,Profit
1938,12948.150390625,0,12948.150390625,2948.150390625
1939,1681.750244140625,5,12948.150390625,2948.150390625
1940,1681.750244140625,5,12991.900390625,2991.900390625
1941,12972.1005859375,0,12972.1005859375,2972.1005859375
1942,12972.1005859375,0,12972.1005859375,2972.1005859375
1943,12972.1005859375,0,12972.1005859375,2972.1005859375
1944,12972.1005859375,0,12972.1005859375,2972.1005859375
1945,12972.1005859375,0,12972.1005859375,2972.1005859375
1946,1653.150390625,5,12972.1005859375,2972.1005859375
1947,1653.150390625,5,12997.5498046875,2997.5498046875
1948,1653.150390625,5,12902.75,2902.75
1949,1653.150390625,5,12899.450439453125,2899.450439453125
1950,1653.150390625,5,12847.30078125,2847.30078125
1951,1653.150390625,5,12942.30078125,2942.30078125
1952,1653.150390625,5,13006.900390625,3006.900390625
1953,12998.150390625,0,12998.150390625,2998.150390625
1954,12998.150390625,0,12998.150390625,2998.150390625
1955,12998.150390625,0,12998.150390625,2998.150390625
1956,1653.65087890625,5,12998.150390625,2998.150390625
1957,13030.251220703125,0,13030.251220703125,3030.251220703125
1958,1678.051513671875,5,13030.251220703125,3030.251220703125
1959,1678.051513671875,5,13051.2509765625,3051.2509765625
1960,13017.5009765625,0,13017.5009765625,3017.5009765625
1961,13017.5009765625,0,13017.5009765625,3017.5009765625
1962,13017.5009765625,0,13017.5009765625,3017.5009765625
1963,13017.5009765625,0,13017.5009765625,3017.5009765625
1964,13017.5009765625,0,13017.5009765625,3017.5009765625
1965,13017.5009765625,0,13017.5009765625,3017.5009765625
1966,13017.5009765625,0,13017.5009765625,3017.5009765625
1967,13017.5009765625,0,13017.5009765625,3017.5009765625
1968,13017.5009765625,0,13017.5009765625,3017.5009765625
1969,13017.5009765625,0,13017.5009765625,3017.5009765625
1970,1623.150390625,5,13017.5009765625,3017.5009765625
1971,13020.900634765625,0,13020.900634765625,3020.900634765625
1972,1616.650146484375,5,13020.900634765625,3020.900634765625
1973,13103.749755859375,0,13103.749755859375,3103.749755859375
1974,1640.949462890625,5,13103.749755859375,3103.749755859375
1975,1640.949462890625,5,13106.349853515625,3106.349853515625
1976,1640.949462890625,5,13114.299072265625,3114.299072265625
1977,1640.949462890625,5,13180.300048828125,3180.300048828125
1978,13221.449951171875,0,13221.449951171875,3221.449951171875
1979,1580.199951171875,5,13221.449951171875,3221.449951171875
1980,13268.100341796875,0,13268.100341796875,3268.100341796875
1981,13268.100341796875,0,13268.100341796875,3268.100341796875
1982,13268.100341796875,0,13268.100341796875,3268.100341796875
1983,1512.30078125,5,13268.100341796875,3268.100341796875
1984,1512.30078125,5,13339.2001953125,3339.2001953125
1985,13326.401123046875,0,13326.401123046875,3326.401123046875
1986,1507.350830078125,5,13326.401123046875,3326.401123046875
1987,1507.350830078125,5,13344.05126953125,3344.05126953125
1988,1507.350830078125,5,13356.100830078125,3356.100830078125
1989,1507.350830078125,5,13325.55029296875,3325.55029296875
1990,1507.350830078125,5,13487.150634765625,3487.150634765625
1991,1507.350830078125,5,13416.950439453125,3416.950439453125
1992,1507.350830078125,5,13422.951416015625,3422.951416015625
1993,1507.350830078125,5,13383.901123046875,3383.901123046875
1994,1507.350830078125,5,13349.30029296875,3349.30029296875
1995,1507.350830078125,5,13322.250732421875,3322.250732421875
1996,1507.350830078125,5,13331.701416015625,3331.701416015625
1997,13370.351318359375,0,13370.351318359375,3370.351318359375
1998,1503.00146484375,5,13370.351318359375,3370.351318359375
1999,1503.00146484375,5,13330.251220703125,3330.251220703125
2000,1503.00146484375,5,13429.301513671875,3429.301513671875
2001,1503.00146484375,5,13409.90087890625,3409.90087890625
2002,1503.00146484375,5,13394.25146484375,3394.25146484375
2003,1503.00146484375,5,13370.351318359375,3370.351318359375
2004,13223.1015625,0,13223.1015625,3223.1015625
2005,1480.851806640625,5,13223.1015625,3223.1015625
2006,1480.851806640625,5,13210.651611328125,3210.651611328125
2007,1480.851806640625,5,13200.751708984375,3200.751708984375
2008,1480.851806640625,5,13188.80224609375,3188.80224609375
2009,13273.7021484375,0,13273.7021484375,3273.7021484375
2010,1468.052734375,5,13273.7021484375,3273.7021484375
2011,1468.052734375,5,13308.35302734375,3308.35302734375
2012,13281.652587890625,0,13281.652587890625,3281.652587890625
2013,13281.652587890625,0,13281.652587890625,3281.652587890625
2014,1480.85302734375,5,13281.652587890625,3281.652587890625
2015,1480.85302734375,5,13245.602783203125,3245.602783203125
2016,13268.302978515625,0,13268.302978515625,3268.302978515625
2017,1490.602783203125,5,13268.302978515625,3268.302978515625
2018,13276.40234375,0,13276.40234375,3276.40234375
2019,1507.502197265625,5,13276.40234375,3276.40234375
2020,1507.502197265625,5,13232.15185546875,3232.15185546875
2021,1507.502197265625,5,13152.251953125,3152.251953125
2022,13252.55224609375,0,13252.55224609375,3252.55224609375
2023,13252.55224609375,0,13252.55224609375,3252.55224609375
2024,13252.55224609375,0,13252.55224609375,3252.55224609375
2025,1473.351806640625,5,13252.55224609375,3252.55224609375
2026,13216.801513671875,0,13216.801513671875,3216.801513671875
2027,1346.052001953125,5,13216.801513671875,3216.801513671875
2028,1346.052001953125,5,13289.1025390625,3289.1025390625
2029,13283.3017578125,0,13283.3017578125,3283.3017578125
2030,13283.3017578125,0,13283.3017578125,3283.3017578125
2031,13283.3017578125,0,13283.3017578125,3283.3017578125
2032,13283.3017578125,0,13283.3017578125,3283.3017578125
2033,13283.3017578125,0,13283.3017578125,3283.3017578125
2034,1342.65234375,5,13283.3017578125,3283.3017578125
2035,13290.25244140625,0,13290.25244140625,3290.25244140625
2036,13290.25244140625,0,13290.25244140625,3290.25244140625
2037,1293.35302734375,5,13290.25244140625,3290.25244140625
2038,1293.35302734375,5,13277.95263671875,3277.95263671875
2039,13291.50244140625,0,13291.50244140625,3291.50244140625
2040,1319.302734375,5,13291.50244140625,3291.50244140625
2041,1319.302734375,5,13273.80224609375,3273.80224609375
2042,1319.302734375,5,13330.903076171875,3330.903076171875
2043,1319.302734375,5,13322.65234375,3322.65234375
2044,1319.302734375,5,13104.452880859375,3104.452880859375
2045,1319.302734375,5,13147.902587890625,3147.902587890625
2046,13227.95263671875,0,13227.95263671875,3227.95263671875
2047,1257.8525390625,5,13227.95263671875,3227.95263671875
2048,1257.8525390625,5,13249.9521484375,3249.9521484375
2049,1257.8525390625,5,13279.802001953125,3279.802001953125
2050,1257.8525390625,5,13333.202880859375,3333.202880859375
2051,1257.8525390625,5,13336.952880859375,3336.952880859375
2052,1257.8525390625,5,13322.402099609375,3322.402099609375
2053,13316.852783203125,0,13316.852783203125,3316.852783203125
2054,13316.852783203125,0,13316.852783203125,3316.852783203125
2055,1121.50244140625,5,13316.852783203125,3316.852783203125
2056,13302.0029296875,0,13302.0029296875,3302.0029296875
2057,1155.3525390625,5,13302.0029296875,3302.0029296875
2058,13321.052001953125,0,13321.052001953125,3321.052001953125
2059,13321.052001953125,0,13321.052001953125,3321.052001953125
2060,1162.201904296875,5,13321.052001953125,3321.052001953125
2061,13309.1513671875,0,13309.1513671875,3309.1513671875
2062,1107.40087890625,5,13309.1513671875,3309.1513671875
2063,13297.00048828125,0,13297.00048828125,3297.00048828125
2064,1134.70068359375,5,13297.00048828125,3297.00048828125
2065,1134.70068359375,5,13300.4501953125,3300.4501953125
2066,13402.00048828125,0,13402.00048828125,3402.00048828125
2067,13402.00048828125,0,13402.00048828125,3402.00048828125
2068,1223.949951171875,5,13402.00048828125,3402.00048828125
2069,13396.449951171875,0,13396.449951171875,3396.449951171875
2070,1204.94970703125,5,13396.449951171875,3396.449951171875
2071,1204.94970703125,5,13400.300048828125,3400.300048828125
2072,1204.94970703125,5,13301.84912109375,3301.84912109375
2073,13408.3994140625,0,13408.3994140625,3408.3994140625
2074,13408.3994140625,0,13408.3994140625,3408.3994140625
2075,1291.349853515625,5,13408.3994140625,3408.3994140625
2076,13436.39990234375,0,13436.39990234375,3436.39990234375
2077,13436.39990234375,0,13436.39990234375,3436.39990234375
2078,13436.39990234375,0,13436.39990234375,3436.39990234375
2079,13436.39990234375,0,13436.39990234375,3436.39990234375
2080,1299.250244140625,5,13436.39990234375,3436.39990234375
2081,13426.900390625,0,13426.900390625,3426.900390625
2082,13426.900390625,0,13426.900390625,3426.900390625
2083,13426.900390625,0,13426.900390625,3426.900390625
2084,13426.900390625,0,13426.900390625,3426.900390625
2085,13426.900390625,0,13426.900390625,3426.900390625
2086,13426.900390625,0,13426.900390625,3426.900390625
2087,1057.75,5,13426.900390625,3426.900390625
2088,13424.999755859375,0,13424.999755859375,3424.999755859375
2089,13424.999755859375,0,13424.999755859375,3424.999755859375
2090,13424.999755859375,0,13424.999755859375,3424.999755859375
2091,13424.999755859375,0,13424.999755859375,3424.999755859375
2092,13424.999755859375,0,13424.999755859375,3424.999755859375
2093,13424.999755859375,0,13424.999755859375,3424.999755859375
2094,13424.999755859375,0,13424.999755859375,3424.999755859375
2095,13424.999755859375,0,13424.999755859375,3424.999755859375
2096,13424.999755859375,0,13424.999755859375,3424.999755859375
2097,1037.1494140625,5,13424.999755859375,3424.999755859375
2098,1037.1494140625,5,13397.948974609375,3397.948974609375
2099,13421.2998046875,0,13421.2998046875,3421.2998046875
2100,13421.2998046875,0,13421.2998046875,3421.2998046875
2101,13421.2998046875,0,13421.2998046875,3421.2998046875
2102,1051.19970703125,5,13421.2998046875,3421.2998046875
2103,13242.24951171875,0,13242.24951171875,3242.24951171875
2104,1035.649169921875,5,13242.24951171875,3242.24951171875
2105,1035.649169921875,5,13364.849609375,3364.849609375
2106,1035.649169921875,5,13358.69970703125,3358.69970703125
2107,13376.19970703125,0,13376.19970703125,3376.19970703125
2108,13376.19970703125,0,13376.19970703125,3376.19970703125
2109,13376.19970703125,0,13376.19970703125,3376.19970703125
2110,1234.34912109375,5,13376.19970703125,3376.19970703125
2111,1234.34912109375,5,13496.899169921875,3496.899169921875
2112,1234.34912109375,5,13454.54931640625,3454.54931640625
2113,1234.34912109375,5,13429.198974609375,3429.198974609375
2114,1234.34912109375,5,13449.599365234375,3449.599365234375
2115,1234.34912109375,5,13455.549072265625,3455.549072265625
2116,1234.34912109375,5,13465.849365234375,3465.849365234375
2117,1234.34912109375,5,13522.299560546875,3522.299560546875
2118,13592.5986328125,0,13592.5986328125,3592.5986328125
2119,13592.5986328125,0,13592.5986328125,3592.5986328125
2120,13592.5986328125,0,13592.5986328125,3592.5986328125
2121,13592.5986328125,0,13592.5986328125,3592.5986328125
2122,13592.5986328125,0,13592.5986328125,3592.5986328125
2123,13592.5986328125,0,13592.5986328125,3592.5986328125
2124,13592.5986328125,0,13592.5986328125,3592.5986328125
2125,1110.19873046875,5,13592.5986328125,3592.5986328125
2126,13602.04931640625,0,13602.04931640625,3602.04931640625
2127,13602.04931640625,0,13602.04931640625,3602.04931640625
2128,13602.04931640625,0,13602.04931640625,3602.04931640625
2129,1082.69873046875,5,13602.04931640625,3602.04931640625
2130,1082.69873046875,5,13615.9482421875,3615.9482421875
2131,13623.898681640625,0,13623.898681640625,3623.898681640625
2132,13623.898681640625,0,13623.898681640625,3623.898681640625
2133,1112.798828125,5,13623.898681640625,3623.898681640625
2134,1112.798828125,5,13596.098388671875,3596.098388671875
2135,13596.999267578125,0,13596.999267578125,3596.999267578125
2136,13596.999267578125,0,13596.999267578125,3596.999267578125
2137,13596.999267578125,0,13596.999267578125,3596.999267578125
2138,1000.19873046875,5,13596.999267578125,3596.999267578125
2139,13645.79931640625,0,13645.79931640625,3645.79931640625
2140,13645.79931640625,0,13645.79931640625,3645.79931640625
2141,13645.79931640625,0,13645.79931640625,3645.79931640625
2142,13645.79931640625,0,13645.79931640625,3645.79931640625
2143,13645.79931640625,0,13645.79931640625,3645.79931640625
2144,13645.79931640625,0,13645.79931640625,3645.79931640625
2145,892.599853515625,5,13645.79931640625,3645.79931640625
2146,892.599853515625,5,13668.7998046875,3668.7998046875
2147,892.599853515625,5,13647.24951171875,3647.24951171875
2148,13658.449462890625,0,13658.449462890625,3658.449462890625
2149,13658.449462890625,0,13658.449462890625,3658.449462890625
2150,13658.449462890625,0,13658.449462890625,3658.449462890625
2151,852.1494140625,5,13658.449462890625,3658.449462890625
2152,852.1494140625,5,13662.64990234375,3662.64990234375
2153,13728.19921875,0,13728.19921875,3728.19921875
2154,13728.19921875,0,13728.19921875,3728.19921875
2155,13728.19921875,0,13728.19921875,3728.19921875
2156,13728.19921875,0,13728.19921875,3728.19921875
2157,13728.19921875,0,13728.19921875,3728.19921875
2158,13728.19921875,0,13728.19921875,3728.19921875
2159,13728.19921875,0,13728.19921875,3728.19921875
2160,13728.19921875,0,13728.19921875,3728.19921875
2161,831.398681640625,5,13728.19921875,3728.19921875
2162,831.398681640625,5,13730.649169921875,3730.649169921875
2163,831.398681640625,5,13770.59912109375,3770.59912109375
2164,831.398681640625,5,13787.048095703125,3787.048095703125
2165,13784.59814453125,0,13784.59814453125,3784.59814453125
2166,13784.59814453125,0,13784.59814453125,3784.59814453125
2167,13784.59814453125,0,13784.59814453125,3784.59814453125
2168,13784.59814453125,0,13784.59814453125,3784.59814453125
2169,860.397705078125,5,13784.59814453125,3784.59814453125
2170,860.397705078125,5,13754.748291015625,3754.748291015625
2171,860.397705078125,5,13683.498291015625,3683.498291015625
2172,860.397705078125,5,13788.59716796875,3788.59716796875
2173,13754.648193359375,0,13754.648193359375,3754.648193359375
2174,843.94873046875,5,13754.648193359375,3754.648193359375
2175,843.94873046875,5,13839.098876953125,3839.098876953125
2176,843.94873046875,5,13829.34912109375,3829.34912109375
2177,843.94873046875,5,13856.04833984375,3856.04833984375
2178,13851.04833984375,0,13851.04833984375,3851.04833984375
2179,13851.04833984375,0,13851.04833984375,3851.04833984375
2180,13851.04833984375,0,13851.04833984375,3851.04833984375
2181,613.14794921875,5,13851.04833984375,3851.04833984375
2182,613.14794921875,5,13824.247802734375,3824.247802734375
2183,613.14794921875,5,13810.34765625,3810.34765625
2184,613.14794921875,5,13760.998291015625,3760.998291015625
2185,13759.498046875,0,13759.498046875,3759.498046875
2186,13759.498046875,0,13759.498046875,3759.498046875
2187,13759.498046875,0,13759.498046875,3759.498046875
2188,459.548095703125,5,13759.498046875,3759.498046875
2189,13780.0986328125,0,13780.0986328125,3780.0986328125
2190,13780.0986328125,0,13780.0986328125,3780.0986328125
2191,13780.0986328125,0,13780.0986328125,3780.0986328125
2192,401.04833984375,5,13780.0986328125,3780.0986328125
2193,13851.847900390625,0,13851.847900390625,3851.847900390625
2194,444.498046875,5,13851.847900390625,3851.847900390625
2195,444.498046875,5,13840.748046875,3840.748046875
2196,444.498046875,5,13867.348388671875,3867.348388671875
2197,13861.198486328125,0,13861.198486328125,3861.198486328125
2198,13861.198486328125,0,13861.198486328125,3861.198486328125
2199,448.097900390625,5,13861.198486328125,3861.198486328125
2200,13885.798095703125,0,13885.798095703125,3885.798095703125
2201,13885.798095703125,0,13885.798095703125,3885.798095703125
2202,13885.798095703125,0,13885.798095703125,3885.798095703125
2203,13885.798095703125,0,13885.798095703125,3885.798095703125
2204,13885.798095703125,0,13885.798095703125,3885.798095703125
2205,13885.798095703125,0,13885.798095703125,3885.798095703125
2206,13885.798095703125,0,13885.798095703125,3885.798095703125
2207,13885.798095703125,0,13885.798095703125,3885.798095703125
2208,13885.798095703125,0,13885.798095703125,3885.798095703125
2209,13885.798095703125,0,13885.798095703125,3885.798095703125
2210,13885.798095703125,0,13885.798095703125,3885.798095703125
2211,13885.798095703125,0,13885.798095703125,3885.798095703125
2212,2675.557861328125,4,13885.798095703125,3885.798095703125
2213,2675.557861328125,4,13867.677978515625,3867.677978515625
2214,2675.557861328125,4,13916.758056640625,3916.758056640625
2215,2675.557861328125,4,14007.437744140625,4007.437744140625
2216,2675.557861328125,4,14032.077392578125,4032.077392578125
2217,2675.557861328125,4,14025.718017578125,4025.718017578125
2218,2675.557861328125,4,14032.557861328125,4032.557861328125
2219,2675.557861328125,4,14167.038330078125,4167.038330078125
2220,14089.677978515625,0,14089.677978515625,4089.677978515625
2221,2799.958251953125,4,14089.677978515625,4089.677978515625
2222,2799.958251953125,4,14095.198486328125,4095.198486328125
2223,2799.958251953125,4,14087.878173828125,4087.878173828125
2224,13848.477783203125,0,13848.477783203125,3848.477783203125
2225,13848.477783203125,0,13848.477783203125,3848.477783203125
2226,13848.477783203125,0,13848.477783203125,3848.477783203125
2227,13848.477783203125,0,13848.477783203125,3848.477783203125
2228,943.477783203125,5,13848.477783203125,3848.477783203125
2229,14041.22802734375,0,14041.22802734375,4041.22802734375
2230,14041.22802734375,0,14041.22802734375,4041.22802734375
2231,14041.22802734375,0,14041.22802734375,4041.22802734375
2232,548.07861328125,5,14041.22802734375,4041.22802734375
2233,548.07861328125,5,14204.078369140625,4204.078369140625
2234,14209.178466796875,0,14209.178466796875,4209.178466796875
2235,14209.178466796875,0,14209.178466796875,4209.178466796875
2236,14209.178466796875,0,14209.178466796875,4209.178466796875
2237,689.378662109375,5,14209.178466796875,4209.178466796875
2238,689.378662109375,5,14425.87890625,4425.87890625
2239,14587.379150390625,0,14587.379150390625,4587.379150390625
2240,14587.379150390625,0,14587.379150390625,4587.379150390625
2241,14587.379150390625,0,14587.379150390625,4587.379150390625
2242,14587.379150390625,0,14587.379150390625,4587.379150390625
2243,1131.129150390625,5,14587.379150390625,4587.379150390625
2244,1131.129150390625,5,14735.828857421875,4735.828857421875
2245,14771.729736328125,0,14771.729736328125,4771.729736328125
2246,14771.729736328125,0,14771.729736328125,4771.729736328125
2247,1076.8798828125,5,14771.729736328125,4771.729736328125
2248,15009.730224609375,0,15009.730224609375,5009.730224609375
2249,15009.730224609375,0,15009.730224609375,5009.730224609375
2250,15009.730224609375,0,15009.730224609375,5009.730224609375
2251,15009.730224609375,0,15009.730224609375,5009.730224609375
2252,15009.730224609375,0,15009.730224609375,5009.730224609375
2253,15009.730224609375,0,15009.730224609375,5009.730224609375
2254,15009.730224609375,0,15009.730224609375,5009.730224609375
2255,15009.730224609375,0,15009.730224609375,5009.730224609375
2256,1450.08056640625,5,15009.730224609375,5009.730224609375
2257,1450.08056640625,5,14668.5302734375,4668.5302734375
2258,14391.380615234375,0,14391.380615234375,4391.380615234375
2259,1098.63037109375,5,14391.380615234375,4391.380615234375
2260,1098.63037109375,5,14161.73095703125,4161.73095703125
2261,1098.63037109375,5,14123.63037109375,4123.63037109375
2262,1098.63037109375,5,14302.98095703125,4302.98095703125
2263,1098.63037109375,5,14008.02978515625,4008.02978515625
2264,14170.880126953125,0,14170.880126953125,4170.880126953125
2265,14170.880126953125,0,14170.880126953125,4170.880126953125
2266,14170.880126953125,0,14170.880126953125,4170.880126953125
2267,14170.880126953125,0,14170.880126953125,4170.880126953125
2268,14170.880126953125,0,14170.880126953125,4170.880126953125
2269,886.529541015625,5,14170.880126953125,4170.880126953125
2270,14097.479248046875,0,14097.479248046875,4097.479248046875
2271,777.529296875,5,14097.479248046875,4097.479248046875
2272,777.529296875,5,14059.029541015625,4059.029541015625
2273,777.529296875,5,14166.729736328125,4166.729736328125
2274,14309.478759765625,0,14309.478759765625,4309.478759765625
2275,766.279296875,5,14309.478759765625,4309.478759765625
2276,14231.9287109375,0,14231.9287109375,4231.9287109375
2277,14231.9287109375,0,14231.9287109375,4231.9287109375
2278,14231.9287109375,0,14231.9287109375,4231.9287109375
2279,1059.12841796875,5,14231.9287109375,4231.9287109375
2280,1059.12841796875,5,14256.1279296875,4256.1279296875
2281,1059.12841796875,5,14393.828125,4393.828125
2282,1059.12841796875,5,14408.677978515625,4408.677978515625
2283,1059.12841796875,5,14299.378662109375,4299.378662109375
2284,1059.12841796875,5,14333.128662109375,4333.128662109375
2285,1059.12841796875,5,14237.47802734375,4237.47802734375
2286,1059.12841796875,5,14207.7783203125,4207.7783203125
2287,1059.12841796875,5,14376.22802734375,4376.22802734375
2288,14422.27783203125,0,14422.27783203125,4422.27783203125
2289,14422.27783203125,0,14422.27783203125,4422.27783203125
2290,14422.27783203125,0,14422.27783203125,4422.27783203125
2291,14422.27783203125,0,14422.27783203125,4422.27783203125
2292,14422.27783203125,0,14422.27783203125,4422.27783203125
2293,14422.27783203125,0,14422.27783203125,4422.27783203125
2294,14422.27783203125,0,14422.27783203125,4422.27783203125
2295,809.97802734375,5,14422.27783203125,4422.27783203125
2296,14410.62744140625,0,14410.62744140625,4410.62744140625
2297,14410.62744140625,0,14410.62744140625,4410.62744140625
2298,14410.62744140625,0,14410.62744140625,4410.62744140625
2299,788.427734375,5,14410.62744140625,4410.62744140625
2300,788.427734375,5,14454.8779296875,4454.8779296875
2301,14427.227783203125,0,14427.227783203125,4427.227783203125
2302,820.577392578125,5,14427.227783203125,4427.227783203125
2303,820.577392578125,5,14269.8779296875,4269.8779296875
2304,14440.62744140625,0,14440.62744140625,4440.62744140625
2305,914.27734375,5,14440.62744140625,4440.62744140625
2306,914.27734375,5,14587.3779296875,4587.3779296875
2307,914.27734375,5,14648.6279296875,4648.6279296875
2308,914.27734375,5,14658.277587890625,4658.277587890625
2309,14776.02783203125,0,14776.02783203125,4776.02783203125
2310,14776.02783203125,0,14776.02783203125,4776.02783203125
2311,14776.02783203125,0,14776.02783203125,4776.02783203125
2312,14776.02783203125,0,14776.02783203125,4776.02783203125
2313,841.77734375,5,14776.02783203125,4776.02783203125
2314,841.77734375,5,14719.9267578125,4719.9267578125
2315,841.77734375,5,14754.227294921875,4754.227294921875
2316,841.77734375,5,14740.076904296875,4740.076904296875
2317,841.77734375,5,14710.52734375,4710.52734375
2318,14654.727783203125,0,14654.727783203125,4654.727783203125
2319,14654.727783203125,0,14654.727783203125,4654.727783203125
2320,905.927734375,5,14654.727783203125,4654.727783203125
2321,905.927734375,5,14680.3271484375,4680.3271484375
2322,905.927734375,5,14491.278076171875,4491.278076171875
2323,905.927734375,5,14521.22802734375,4521.22802734375
2324,14404.0771484375,0,14404.0771484375,4404.0771484375
2325,14404.0771484375,0,14404.0771484375,4404.0771484375
2326,812.2265625,5,14404.0771484375,4404.0771484375
2327,14445.7763671875,0,14445.7763671875,4445.7763671875
2328,14445.7763671875,0,14445.7763671875,4445.7763671875
2329,14445.7763671875,0,14445.7763671875,4445.7763671875
2330,646.676025390625,5,14445.7763671875,4445.7763671875
2331,646.676025390625,5,14567.525634765625,4567.525634765625
2332,646.676025390625,5,14615.87646484375,4615.87646484375
2333,646.676025390625,5,14516.776123046875,4516.776123046875
2334,14638.126220703125,0,14638.126220703125,4638.126220703125
2335,14638.126220703125,0,14638.126220703125,4638.126220703125
2336,14638.126220703125,0,14638.126220703125,4638.126220703125
2337,590.3759765625,5,14638.126220703125,4638.126220703125
2338,590.3759765625,5,14668.4765625,4668.4765625
2339,14612.825927734375,0,14612.825927734375,4612.825927734375
2340,14612.825927734375,0,14612.825927734375,4612.825927734375
2341,14612.825927734375,0,14612.825927734375,4612.825927734375
2342,510.826416015625,5,14612.825927734375,4612.825927734375
2343,14741.1767578125,0,14741.1767578125,4741.1767578125
2344,14741.1767578125,0,14741.1767578125,4741.1767578125
2345,14741.1767578125,0,14741.1767578125,4741.1767578125
2346,14741.1767578125,0,14741.1767578125,4741.1767578125
2347,659.7265625,5,14741.1767578125,4741.1767578125
2348,14726.527099609375,0,14726.527099609375,4726.527099609375
2349,14726.527099609375,0,14726.527099609375,4726.527099609375
2350,14726.527099609375,0,14726.527099609375,4726.527099609375
2351,14726.527099609375,0,14726.527099609375,4726.527099609375
2352,14726.527099609375,0,14726.527099609375,4726.527099609375
2353,14726.527099609375,0,14726.527099609375,4726.527099609375
2354,14726.527099609375,0,14726.527099609375,4726.527099609375
2355,14726.527099609375,0,14726.527099609375,4726.527099609375
2356,14726.527099609375,0,14726.527099609375,4726.527099609375
2357,14726.527099609375,0,14726.527099609375,4726.527099609375
2358,14726.527099609375,0,14726.527099609375,4726.527099609375
2359,14726.527099609375,0,14726.527099609375,4726.527099609375
2360,14726.527099609375,0,14726.527099609375,4726.527099609375
2361,14726.527099609375,0,14726.527099609375,4726.527099609375
2362,14726.527099609375,0,14726.527099609375,4726.527099609375
2363,14726.527099609375,0,14726.527099609375,4726.527099609375
2364,14726.527099609375,0,14726.527099609375,4726.527099609375
2365,353.077392578125,5,14726.527099609375,4726.527099609375
2366,353.077392578125,5,14836.77734375,4836.77734375
2367,14840.677490234375,0,14840.677490234375,4840.677490234375
2368,270.477294921875,5,14840.677490234375,4840.677490234375
2369,270.477294921875,5,14776.126708984375,4776.126708984375
2370,270.477294921875,5,14778.077392578125,4778.077392578125
2371,270.477294921875,5,14754.0771484375,4754.0771484375
2372,14713.477783203125,0,14713.477783203125,4713.477783203125
2373,14713.477783203125,0,14713.477783203125,4713.477783203125
2374,14713.477783203125,0,14713.477783203125,4713.477783203125
2375,327.828369140625,5,14713.477783203125,4713.477783203125
2376,327.828369140625,5,14767.27783203125,4767.27783203125
2377,327.828369140625,5,14772.427978515625,4772.427978515625
2378,327.828369140625,5,14848.72802734375,4848.72802734375
2379,14852.728271484375,0,14852.728271484375,4852.728271484375
2380,408.72802734375,5,14852.728271484375,4852.728271484375
2381,408.72802734375,5,14930.2783203125,4930.2783203125
2382,408.72802734375,5,14948.477783203125,4948.477783203125
2383,15062.47802734375,0,15062.47802734375,5062.47802734375
2384,15062.47802734375,0,15062.47802734375,5062.47802734375
2385,15062.47802734375,0,15062.47802734375,5062.47802734375
2386,484.677734375,5,15062.47802734375,5062.47802734375
2387,15014.527587890625,0,15014.527587890625,5014.527587890625
2388,15014.527587890625,0,15014.527587890625,5014.527587890625
2389,15014.527587890625,0,15014.527587890625,5014.527587890625
2390,15014.527587890625,0,15014.527587890625,5014.527587890625
2391,397.3779296875,5,15014.527587890625,5014.527587890625
2392,15024.927978515625,0,15024.927978515625,5024.927978515625
2393,516.87744140625,5,15024.927978515625,5024.927978515625
2394,516.87744140625,5,14944.727783203125,4944.727783203125
2395,516.87744140625,5,14939.027099609375,4939.027099609375
2396,14918.577880859375,0,14918.577880859375,4918.577880859375
2397,14918.577880859375,0,14918.577880859375,4918.577880859375
2398,1276.727294921875,5,14918.577880859375,4918.577880859375
2399,15112.376708984375,0,15112.376708984375,5112.376708984375
2400,15112.376708984375,0,15112.376708984375,5112.376708984375
2401,1062.777099609375,5,15112.376708984375,5112.376708984375
2402,1062.777099609375,5,15108.826904296875,5108.826904296875
2403,1062.777099609375,5,14906.67724609375,4906.67724609375
2404,14901.67724609375,0,14901.67724609375,4901.67724609375
2405,14901.67724609375,0,14901.67724609375,4901.67724609375
2406,1198.2275390625,5,14901.67724609375,4901.67724609375
2407,1198.2275390625,5,14478.72802734375,4478.72802734375
2408,14726.077880859375,0,14726.077880859375,4726.077880859375
2409,14726.077880859375,0,14726.077880859375,4726.077880859375
2410,1519.827880859375,5,14726.077880859375,4726.077880859375
2411,1519.827880859375,5,14932.977294921875,4932.977294921875
2412,1519.827880859375,5,15078.52783203125,5078.52783203125
2413,1519.827880859375,5,15221.678466796875,5221.678466796875
2414,15135.128173828125,0,15135.128173828125,5135.128173828125
2415,15135.128173828125,0,15135.128173828125,5135.128173828125
2416,15135.128173828125,0,15135.128173828125,5135.128173828125
2417,15135.128173828125,0,15135.128173828125,5135.128173828125
2418,1100.977783203125,5,15135.128173828125,5135.128173828125
2419,1100.977783203125,5,15006.02783203125,5006.02783203125
2420,14732.07763671875,0,14732.07763671875,4732.07763671875
2421,1121.177978515625,5,14732.07763671875,4732.07763671875
2422,1121.177978515625,5,14629.078369140625,4629.078369140625
2423,1121.177978515625,5,14772.177734375,4772.177734375
2424,1121.177978515625,5,14802.528076171875,4802.528076171875
2425,1121.177978515625,5,14574.827880859375,4574.827880859375
2426,1121.177978515625,5,14330.62744140625,4330.62744140625
2427,1121.177978515625,5,14370.82763671875,4370.82763671875
